key-bin-checksum,tag-serial-number,start-timestamp,longitude,latitude,height-above-ellipsoid,type-of-fix,status,used-time-to-get-fix,timestamp-of-fix,battery-voltage,fix-battery-voltage,temperature,speed-over-ground,heading-degree,speed-accuracy-estimate,horizontal-accuracy-estimate
3191070523,3522,2015-06-16 17:40:00.000,7.8136341,52.4676508,99.6,3,A,142,2015-06-16 17:42:23.998,3671,3288,24,0.97,253.62,4.67,12.29
2275130749,3522,2015-06-16 17:40:00.000,7.8136336,52.4676514,101.1,3,A,143,2015-06-16 17:42:24.998,3671,3325,24,0.58,259.52,4.63,12.29
4284786033,3522,2015-06-16 17:40:00.000,7.8136360,52.4676493,102.1,3,A,144,2015-06-16 17:42:25.998,3671,3287,24,0.33,265.42,4.86,12.03
3742741459,3522,2015-06-16 17:40:00.000,7.8136321,52.4676402,103.0,3,A,145,2015-06-16 17:42:26.998,3671,3325,24,0.38,260.83,4.82,10.75
1548262651,3522,2015-06-16 17:40:00.000,7.8136383,52.4676339,104.1,3,A,146,2015-06-16 17:42:27.998,3671,3288,24,0.10,264.77,4.81,10.50
2823604133,3522,2015-06-16 17:40:00.000,7.8136413,52.4676247,105.4,3,A,147,2015-06-16 17:42:28.998,3671,3325,24,0.34,266.73,4.75,10.50
2379049320,3522,2015-06-16 17:40:00.000,7.8136447,52.4676177,106.5,3,A,148,2015-06-16 17:42:29.998,3671,3286,24,0.06,269.35,4.70,10.50
3613670874,3522,2015-06-16 17:40:00.000,7.8136493,52.4676086,106.9,3,A,149,2015-06-16 17:42:30.998,3671,3325,24,0.47,263.45,4.68,10.50
3267808085,3522,2015-06-16 17:40:00.000,7.8136526,52.4676043,105.6,3,A,150,2015-06-16 17:42:31.998,3671,3321,24,0.19,253.62,4.70,10.50
0920289900,3522,2015-06-16 17:40:00.000,7.8136533,52.4676026,104.8,3,A,151,2015-06-16 17:42:32.998,3671,3322,24,0.39,257.56,4.69,10.50
4162153440,3522,2015-06-16 17:40:00.000,7.8136512,52.4676005,103.8,3,A,152,2015-06-16 17:42:33.998,3671,3320,24,0.49,260.18,4.65,10.50
1551586674,3522,2015-06-16 17:40:00.000,7.8136500,52.4676019,102.0,3,A,153,2015-06-16 17:42:34.998,3671,3288,24,0.36,263.45,4.64,10.50
1321954002,3522,2015-06-16 17:40:00.000,7.8136514,52.4676061,100.3,3,A,154,2015-06-16 17:42:35.998,3671,3320,24,0.32,268.04,3.04,10.24
0340101270,3522,2015-06-16 17:40:00.000,7.8136481,52.4676104,98.2,3,A,155,2015-06-16 17:42:36.998,3671,3325,24,0.40,271.97,4.35,10.24
1695878560,3522,2015-06-16 17:40:00.000,7.8136643,52.4676275,95.4,3,A,156,2015-06-16 17:42:37.998,3671,3287,24,1.13,285.08,4.72,11.52
1972588886,3522,2015-06-16 17:40:00.000,7.8136738,52.4676382,92.9,3,A,157,2015-06-16 17:42:38.998,3671,3325,24,0.38,288.36,3.64,10.24
2294998963,3522,2015-06-16 17:40:00.000,7.8136811,52.4676425,91.9,3,A,158,2015-06-16 17:42:39.998,3671,3287,24,0.23,292.29,4.58,10.24
0823856016,3522,2015-06-16 17:40:00.000,7.8136823,52.4676425,91.7,3,A,159,2015-06-16 17:42:40.998,3671,3323,24,0.51,294.26,3.63,10.24
0332378319,3522,2015-06-16 17:40:00.000,7.8136872,52.4676451,92.2,3,A,160,2015-06-16 17:42:41.998,3671,3321,24,0.60,298.84,4.56,10.24
2946607378,3522,2015-06-16 17:40:00.000,7.8136879,52.4676474,92.9,3,A,161,2015-06-16 17:42:42.998,3671,3325,24,0.66,300.15,4.31,10.24
3235322444,3522,2015-06-16 17:40:00.000,7.8136818,52.4676496,92.8,3,A,162,2015-06-16 17:42:43.998,3671,3288,24,0.86,302.12,4.98,10.24
4183427470,3522,2015-06-16 17:40:00.000,7.8136780,52.4676518,92.6,3,A,163,2015-06-16 17:42:44.998,3671,3325,24,0.83,304.74,4.42,10.75
1005422190,3522,2015-06-16 17:40:00.000,7.8136647,52.4676466,92.6,3,A,164,2015-06-16 17:42:45.998,3671,3317,24,0.57,305.40,4.60,10.50
0864571432,3522,2015-06-16 17:40:00.000,7.8136642,52.4676449,93.0,3,A,165,2015-06-16 17:42:46.998,3671,3293,24,0.18,306.05,4.39,10.75
2712256903,3522,2015-06-16 17:40:00.000,7.8136573,52.4676490,93.3,3,A,166,2015-06-16 17:42:47.998,3671,3320,24,0.74,306.05,4.60,10.50
3090279857,3522,2015-06-16 17:40:00.000,7.8136506,52.4676490,94.5,3,A,167,2015-06-16 17:42:48.998,3671,3305,24,0.56,307.36,4.55,10.50
3687414502,3522,2015-06-16 17:40:00.000,7.8136331,52.4676440,96.3,3,A,169,2015-06-16 17:42:49.998,3671,3320,24,0.81,305.40,4.54,10.24
1332427512,3522,2015-06-16 17:40:00.000,7.8136347,52.4676448,97.8,3,A,169,2015-06-16 17:42:50.998,3671,3322,24,0.63,311.95,4.25,10.75
2832986495,3522,2015-06-16 17:40:00.000,7.8136441,52.4676476,99.1,3,A,170,2015-06-16 17:42:51.998,3671,3320,24,0.80,316.54,4.34,11.01
4000469554,3522,2015-06-16 17:40:00.000,7.8136507,52.4676503,99.7,3,A,171,2015-06-16 17:42:52.998,3671,3287,24,0.77,320.47,4.30,11.26
0686187916,3522,2015-06-16 17:40:00.000,7.8136561,52.4676541,101.1,3,A,173,2015-06-16 17:42:53.998,3671,3322,24,0.57,317.85,4.22,10.50
1834259922,3522,2015-06-16 17:40:00.000,7.8136598,52.4676533,102.5,3,A,173,2015-06-16 17:42:54.998,3671,3322,24,0.50,320.47,3.92,10.24
2902602290,3522,2015-06-16 17:40:00.000,7.8136668,52.4676534,104.1,3,A,175,2015-06-16 17:42:55.998,3671,3323,24,0.21,322.44,4.49,9.98
2658668061,3522,2015-06-17 04:25:59.000,7.8135881,52.4676876,100.5,3,A,60,2015-06-17 04:27:00.999,3684,3287,11,0.01,323.75,0.57,6.14
0928256673,3522,2015-06-17 08:28:00.000,7.8136226,52.4676403,116.6,3,A,48,2015-06-17 08:28:49.999,3697,3317,21,0.17,342.10,4.75,5.38
0199522332,3522,2015-06-17 12:30:01.000,7.8136016,52.4676105,95.8,3,A,78,2015-06-17 12:31:20.000,3707,3344,26,0.42,31.46,9.85,19.97
0714737220,3522,2015-06-17 16:32:00.000,7.8135667,52.4676810,100.7,3,A,48,2015-06-17 16:32:49.000,3697,3326,18,0.17,327.02,3.43,5.12
1626750118,3522,2015-06-18 04:37:58.000,7.8135579,52.4676429,113.9,3,A,52,2015-06-18 04:38:50.000,3687,3253,12,0.13,12.45,4.13,5.38
1621831212,3522,2015-06-18 08:40:00.000,7.8135318,52.4675721,90.1,3,A,74,2015-06-18 08:41:15.000,3701,3330,20,0.75,235.27,5.44,7.17
2333972172,3522,2015-06-18 12:42:00.000,7.8135930,52.4676402,94.2,3,A,55,2015-06-18 12:42:56.001,3701,3312,20,0.05,350.62,5.68,9.73
2088472320,3522,2015-06-18 16:44:00.000,7.8137373,52.4677257,93.4,3,A,85,2015-06-18 16:45:26.001,3698,3281,20,0.23,39.98,6.01,13.31
2736826432,3522,2015-06-19 04:49:57.000,7.8135797,52.4676787,97.9,3,A,105,2015-06-19 04:51:43.998,3697,3305,20,0.12,22.28,4.64,7.94
0293807521,3522,2015-06-19 08:52:01.000,7.8135689,52.4676197,109.7,3,A,54,2015-06-19 08:52:56.001,3698,3317,20,0.70,340.13,5.34,9.22
0677463565,3522,2015-06-19 12:54:00.000,7.8134476,52.4676157,102.8,3,A,57,2015-06-19 12:54:57.001,3691,3293,14,0.15,1.97,4.91,9.73
0049015985,3522,2015-06-19 16:56:00.000,7.8136554,52.4676600,106.7,3,A,57,2015-06-19 16:56:57.001,3684,3261,11,0.52,313.26,9.34,27.90
0619352584,3522,2015-06-20 05:01:58.000,7.8133338,52.4677181,90.5,3,A,47,2015-06-20 05:02:45.000,3682,3276,11,0.73,328.34,3.13,7.68
2354674533,3522,2015-06-20 09:03:59.000,7.8136897,52.4675852,126.7,3,A,57,2015-06-20 09:04:56.998,3695,3302,17,0.37,335.54,5.35,8.70
0421623032,3522,2015-06-20 13:06:01.000,7.8134182,52.4677046,69.6,3,A,72,2015-06-20 13:07:14.000,3698,3316,19,0.74,356.52,7.90,14.59
4269902240,3522,2015-06-20 17:07:59.000,7.8140137,52.4677919,105.9,3,A,109,2015-06-20 17:09:49.998,3691,3234,12,2.12,219.55,7.33,22.02
4164084051,3522,2015-06-21 05:13:58.000,7.8136235,52.4676041,103.4,3,A,57,2015-06-21 05:14:56.000,3696,3271,19,0.13,311.95,4.37,8.19
0071333023,3522,2015-06-21 09:16:01.000,7.8137439,52.4675753,93.2,3,A,84,2015-06-21 09:17:26.001,3698,3308,20,0.74,35.39,6.03,8.19
4236131780,3522,2015-06-21 13:17:59.000,7.8135125,52.4676643,84.7,3,A,55,2015-06-21 13:18:55.999,3698,3314,19,0.35,349.31,5.08,10.24
2595482970,3522,2015-06-21 17:20:01.000,7.8137165,52.4676727,95.4,3,A,49,2015-06-21 17:20:51.000,3693,3302,16,0.70,20.32,3.22,6.91
3590481428,3522,2015-06-22 05:25:58.000,7.8134392,52.4677828,88.8,3,A,76,2015-06-22 05:27:14.000,3681,3273,10,0.82,346.69,6.37,26.62
4083897494,3522,2015-06-22 09:27:59.000,7.8136047,52.4676943,97.6,3,A,43,2015-06-22 09:28:43.999,3686,3289,15,0.07,3.28,6.13,9.22
2799614925,3522,2015-06-22 13:30:00.000,7.8134350,52.4673913,83.9,3,A,49,2015-06-22 13:30:50.999,3691,3286,15,0.82,352.58,8.30,26.88
2268521151,3522,2015-06-22 17:32:01.000,7.8136088,52.4676460,97.1,3,A,49,2015-06-22 17:32:50.000,3676,3265,10,0.25,326.37,5.64,6.66
1913924753,3522,2015-06-23 05:37:57.000,7.8136422,52.4675853,88.9,3,A,51,2015-06-23 05:38:49.999,3687,3283,14,0.23,36.70,4.09,7.94
0554655521,3522,2015-06-23 09:40:00.000,7.8135812,52.4676433,104.8,3,A,43,2015-06-23 09:40:44.998,3684,3242,13,0.32,339.48,4.69,6.40
2210282165,3522,2015-06-23 13:42:01.000,7.8134103,52.4674639,139.7,3,A,72,2015-06-23 13:43:14.000,3696,3302,17,2.64,145.49,11.20,23.30
2546777860,3522,2015-06-23 17:44:00.000,7.8135793,52.4676712,101.9,3,A,50,2015-06-23 17:44:50.001,3696,3303,19,0.42,320.47,3.21,3.84
0141736133,3522,2015-06-24 05:49:57.000,7.8134878,52.4676541,107.8,3,A,52,2015-06-24 05:50:49.998,3691,3293,15,0.14,29.49,4.03,5.12
0438569511,3522,2015-06-24 09:52:01.000,7.8133994,52.4676416,114.2,3,A,56,2015-06-24 09:52:57.000,3693,3300,17,0.27,315.88,4.87,9.73
1622609408,3522,2015-06-24 13:54:00.000,7.8136020,52.4677862,116.7,3,A,44,2015-06-24 13:54:45.001,3698,3298,21,0.27,353.24,5.12,11.26
4046085054,3522,2015-06-24 17:55:59.000,7.8135963,52.4677423,92.0,3,A,73,2015-06-24 17:57:13.998,3691,3281,16,0.46,24.90,5.19,7.17
0163851318,3522,2015-06-25 06:02:00.000,,,,0,D,130,,3693,3293,18,,,,
0292098738,3522,2015-06-25 10:03:59.000,7.8134930,52.4674943,133.5,3,A,57,2015-06-25 10:04:57.000,3702,3305,22,1.21,23.59,8.62,25.34
0919410829,3522,2015-06-25 14:05:59.000,7.8135212,52.4676585,100.1,3,A,50,2015-06-25 14:06:49.998,3704,3334,24,0.91,336.86,4.93,5.63
0654951961,3522,2015-06-25 18:08:00.000,7.8136539,52.4675682,121.3,3,A,54,2015-06-25 18:08:55.999,3664,3315,19,0.45,0.66,9.29,24.58
2889042166,3522,2015-06-26 06:13:58.000,7.8134799,52.4676347,116.4,3,A,58,2015-06-26 06:14:56.998,3698,3308,18,0.65,354.55,5.79,8.45
0945923487,3522,2015-06-26 10:16:01.000,7.8135345,52.4676249,104.6,3,A,49,2015-06-26 10:16:50.001,3697,3259,18,0.84,131.07,5.37,9.22
0100649917,3522,2015-06-26 14:17:59.000,7.8134268,52.4676652,80.2,3,A,57,2015-06-26 14:18:56.998,3704,3294,23,0.76,21.63,10.01,14.08
0868143850,3522,2015-06-26 18:20:01.000,7.8135116,52.4676557,93.2,3,A,55,2015-06-26 18:20:56.001,3666,3322,22,0.44,350.62,4.36,5.12
1533171613,3522,2015-06-27 06:26:00.000,,,,0,D,130,,3698,3308,22,,,,
3503884999,3522,2015-06-27 10:27:57.000,7.8135721,52.4677984,112.9,3,A,57,2015-06-27 10:28:55.999,3701,3311,20,0.48,5.24,6.35,10.24
4074524400,3522,2015-06-27 14:30:01.000,7.8135883,52.4680688,139.1,3,A,128,2015-06-27 14:32:09.998,3703,3332,22,0.74,204.47,7.13,44.80
3502760275,3522,2015-06-28 06:37:57.000,7.8141663,52.4672353,143.7,3,A,53,2015-06-28 06:38:50.999,3693,3292,15,2.34,92.41,9.48,37.12
2402675083,3522,2015-06-28 10:40:00.000,,,,0,D,130,,3706,3339,26,,,,
1030020682,3522,2015-06-28 14:42:00.000,7.8136490,52.4676801,116.3,3,A,50,2015-06-28 14:42:51.000,3701,3310,20,0.51,351.93,4.48,5.38
2577940183,3522,2015-06-29 06:49:58.000,7.8136488,52.4676159,112.6,3,A,58,2015-06-29 06:50:56.001,3697,3308,21,0.65,313.92,4.81,8.96
2143975434,3522,2015-06-29 10:52:00.000,7.8136501,52.4675606,114.2,3,A,45,2015-06-29 10:52:45.000,3706,3330,24,0.26,277.22,5.28,12.03
0779912486,3522,2015-06-29 14:53:59.000,7.8136171,52.4676155,113.5,3,A,109,2015-06-29 14:55:49.999,3710,3337,26,0.32,28.84,4.51,4.35
3186285299,3522,2015-06-30 07:01:59.000,7.8135256,52.4676327,108.7,3,A,115,2015-06-30 07:03:55.000,3698,3291,18,0.73,320.47,5.21,10.50
2969418034,3522,2015-06-30 11:04:00.000,7.8137277,52.4676995,95.4,3,A,120,2015-06-30 11:06:01.000,3710,3369,30,0.59,275.25,6.02,12.29
2551314701,3522,2015-06-30 15:06:00.000,,,,0,D,130,,3706,3336,26,,,,
2529325491,3522,2015-07-01 07:13:56.000,7.8136813,52.4676056,123.0,3,A,94,2015-07-01 07:15:31.998,3702,3327,22,0.20,19.01,5.31,6.40
3996086660,3522,2015-07-01 11:16:00.000,7.8136311,52.4675932,109.9,3,A,78,2015-07-01 11:17:19.998,3712,3378,33,0.49,275.91,3.37,6.91
3645774216,3522,2015-07-01 15:18:00.000,,,,0,D,130,,3712,3347,28,,,,
3307510658,3522,2015-07-02 07:25:58.000,7.8137389,52.4677038,95.7,3,A,129,2015-07-02 07:28:07.998,3703,3312,22,0.74,143.52,4.97,8.45
0247681600,3522,2015-07-02 11:28:00.000,7.8136844,52.4676798,92.5,3,A,91,2015-07-02 11:29:32.001,3715,3388,34,1.30,251.00,4.75,11.52
0162001145,3522,2015-07-02 15:29:59.000,7.8138832,52.4678450,75.8,3,A,85,2015-07-02 15:31:25.998,3714,3361,31,1.12,193.33,8.32,11.52
3895482134,3522,2015-07-03 07:37:59.000,7.8118741,52.4661806,54.8,3,A,61,2015-07-03 07:39:01.000,3701,3315,20,7.58,212.34,11.27,58.37
1283331021,3522,2015-07-03 11:40:00.000,7.8134938,52.4677284,63.8,3,A,61,2015-07-03 11:41:02.001,3710,3370,30,0.80,14.42,6.99,18.94
2814499067,3522,2015-07-03 15:42:00.000,7.8136586,52.4677234,78.7,3,A,86,2015-07-03 15:43:26.000,3710,3316,27,1.12,287.05,6.87,19.97
3173007012,3522,2015-07-04 07:49:57.000,7.8135837,52.4676186,114.3,3,A,57,2015-07-04 07:50:55.998,3706,3291,24,0.21,329.65,4.33,5.89
4183630097,3522,2015-07-04 11:52:00.000,7.8134047,52.4677102,90.6,3,A,60,2015-07-04 11:53:01.998,3715,3383,34,0.46,342.10,4.60,10.75
3980574014,3522,2015-07-04 15:54:01.000,7.8135370,52.4676368,105.0,3,A,77,2015-07-04 15:55:19.001,3710,3344,27,1.18,325.71,4.85,10.50
3856611320,3522,2015-07-05 03:59:58.000,7.8135092,52.4676759,116.8,3,A,62,2015-07-05 04:01:01.001,3701,3305,20,0.51,314.57,7.92,24.06
0494932819,3522,2015-07-05 08:01:59.000,7.8135860,52.4676215,102.6,3,A,109,2015-07-05 08:03:49.999,3698,3292,20,0.56,190.71,4.98,6.66
1412687913,3522,2015-07-05 12:04:00.000,7.8138075,52.4676442,111.3,3,A,114,2015-07-05 12:05:55.998,3696,3283,18,0.11,176.95,6.48,18.43
2712113119,3522,2015-07-05 16:06:00.000,7.8135296,52.4675810,83.7,3,A,74,2015-07-05 16:07:14.999,3701,3284,24,0.64,307.36,5.31,7.17
1953551420,3522,2015-07-06 04:11:59.000,7.8135334,52.4676055,104.5,3,A,51,2015-07-06 04:12:50.000,3696,3286,19,0.72,51.12,6.80,14.34
3082033372,3522,2015-07-06 08:13:59.000,7.8140871,52.4675574,152.3,3,A,117,2015-07-06 08:15:56.999,3698,3295,22,0.13,34.08,5.05,13.82
3374231025,3522,2015-07-06 12:16:00.000,,,,0,D,130,,3710,3332,29,,,,
0888180746,3522,2015-07-06 16:17:59.000,7.8141852,52.4676213,97.5,3,A,44,2015-07-06 16:18:44.999,3703,3312,23,0.27,348.00,3.94,4.10
1847810482,3522,2015-07-07 04:23:59.000,7.8142563,52.4676669,119.6,3,A,56,2015-07-07 04:24:56.001,3686,3261,15,0.34,348.00,3.74,5.89
3638116280,3522,2015-07-07 08:26:00.000,,,,0,D,130,,3703,3317,26,,,,
1434367890,3522,2015-07-07 12:27:58.000,7.8150616,52.4675054,94.9,3,A,116,2015-07-07 12:29:55.998,3701,3306,23,0.33,68.16,5.16,6.91
0345741092,3522,2015-07-08 04:35:58.000,7.8149950,52.4675840,83.6,3,A,56,2015-07-08 04:36:55.999,3692,3276,17,0.55,314.57,6.09,9.22
1932566364,3522,2015-07-08 08:38:00.000,7.8151565,52.4677666,97.5,3,A,116,2015-07-08 08:39:56.999,3693,3267,17,0.29,17.69,7.00,16.64
4208227717,3522,2015-07-08 12:40:00.000,,,,0,D,130,,3687,3244,16,,,,
0986195402,3522,2015-07-08 16:41:59.000,7.8149827,52.4680645,113.3,3,A,75,2015-07-08 16:43:14.999,3684,3249,15,0.47,20.32,3.96,8.96
0323649147,3522,2015-07-11 05:12:00.000,,,,0,D,130,,3698,3281,20,,,,
1012205542,3522,2015-07-11 09:14:00.000,,,,0,D,130,,3701,3308,25,,,,
1673527056,3522,2015-07-11 13:15:49.000,7.8137708,52.4675788,104.9,3,A,73,2015-07-11 13:17:03.000,3712,3369,37,0.36,319.82,4.95,8.45
2766697006,3522,2015-07-11 17:17:59.000,7.8136505,52.4675926,111.4,3,A,61,2015-07-11 17:19:01.999,3703,3305,23,0.02,309.99,4.34,5.63
2436197001,3522,2015-07-14 05:48:00.000,,,,0,D,130,,3676,3208,10,,,,
2425442280,3522,2015-07-14 09:50:00.000,,,,0,D,130,,3688,3256,17,,,,
2440714902,3522,2015-07-14 13:51:48.000,7.8146686,52.4675825,104.1,3,A,95,2015-07-14 13:53:24.998,3703,3322,27,0.36,112.07,3.59,4.61
1248467751,3522,2015-07-14 17:54:00.000,7.8150859,52.4677254,134.4,3,A,77,2015-07-14 17:55:18.999,3697,3293,22,0.11,104.20,6.16,20.48
0543639947,3522,2015-07-17 06:24:00.000,,,,0,D,130,,3681,3183,12,,,,
1388259348,3522,2015-07-17 10:26:00.000,,,,0,D,130,,3706,3322,30,,,,
4226119817,3522,2015-07-17 14:28:00.000,,,,0,D,130,,3710,3334,31,,,,
3990786609,3522,2015-07-17 18:29:47.000,7.8134675,52.4672544,105.2,3,A,91,2015-07-17 18:31:19.998,3665,3295,24,0.89,290.32,20.33,31.49
1674295590,3522,2015-07-20 06:59:50.000,7.8144318,52.4679662,122.0,3,A,125,2015-07-20 07:01:56.998,3691,3259,18,0.55,40.63,4.51,6.14
3410425261,3522,2015-07-20 11:02:00.000,,,,0,D,130,,3703,3315,27,,,,
4268336339,3522,2015-07-20 15:04:00.000,7.8143132,52.4679258,164.7,3,A,75,2015-07-20 15:05:16.000,3697,3277,21,0.19,235.27,9.27,45.31
1930173905,3522,2015-07-21 11:59:57.000,7.8155475,52.4673799,118.7,3,A,123,2015-07-21 12:02:01.000,3706,3336,32,0.31,319.82,4.75,6.14
1284356678,3522,2015-07-21 13:59:59.000,7.8137575,52.4674510,116.3,3,A,56,2015-07-21 14:00:56.998,3712,3352,36,0.79,155.98,7.26,20.99
1651450777,3522,2015-07-21 16:00:00.000,,,,0,D,130,,3701,3288,22,,,,
3647685688,3522,2015-07-21 18:00:01.000,,,,0,D,130,2015-07-21 18:02:10.001,3696,3281,23,,,,
0204943104,3522,2015-07-22 03:59:59.000,7.8135948,52.4672921,111.4,3,A,55,2015-07-22 04:00:55.001,3695,3288,20,0.17,19.66,4.25,6.14
2699760726,3522,2015-07-22 05:59:59.000,7.8145116,52.4678805,112.2,3,A,112,2015-07-22 06:01:51.999,3686,3242,15,1.93,121.24,6.64,17.66
2490456013,3522,2015-07-22 08:00:00.000,,,,0,D,130,,3686,3251,16,,,,
0570329245,3522,2015-07-22 10:00:00.000,,,,0,D,130,,3702,3305,28,,,,
2570664316,3522,2015-07-22 12:00:00.000,,,,0,D,130,,3708,3334,32,,,,
2870758660,3522,2015-07-22 14:00:00.000,,,,0,D,130,,3706,3312,28,,,,
0904078196,3522,2015-07-22 16:00:00.000,,,,0,D,130,,3696,3276,21,,,,
1793387016,3522,2015-07-22 17:59:58.000,7.8128002,52.4672400,105.8,3,A,66,2015-07-22 18:01:05.999,3691,3272,20,0.91,1.31,5.03,4.86
2071480061,3522,2015-07-23 04:00:00.000,7.8126438,52.4670918,78.8,3,A,85,2015-07-23 04:01:26.000,3688,3253,17,0.74,358.48,6.16,12.29
4187626531,3522,2015-07-23 06:00:00.000,,,,0,D,130,,3682,3247,16,,,,
0845911691,3522,2015-07-23 08:00:00.000,,,,0,D,130,,3704,3330,30,,,,
1082537932,3522,2015-07-23 10:00:00.000,,,,0,D,130,,3696,3271,20,,,,
3238959072,3522,2015-07-23 11:59:59.000,7.8139959,52.4670414,28.7,3,A,80,2015-07-23 12:01:20.001,3707,3303,33,1.31,67.50,5.22,15.62
2408309363,3522,2015-07-23 14:00:00.000,,,,0,D,130,,3693,3271,21,,,,
4032632702,3522,2015-07-23 16:00:00.000,7.8132939,52.4669618,100.0,3,A,84,2015-07-23 16:01:25.000,3696,3282,21,1.03,23.59,3.66,7.42
0695850432,3522,2015-07-23 17:59:59.000,7.8130269,52.4674905,104.3,3,A,57,2015-07-23 18:00:56.998,3684,3247,15,1.60,325.06,5.25,9.73
0061086202,3522,2015-07-24 03:59:59.000,7.8131188,52.4673461,98.4,3,A,43,2015-07-24 04:00:43.999,3691,3261,19,0.21,330.30,4.51,7.68
1917534346,3522,2015-07-24 06:00:01.000,7.8127818,52.4672709,130.3,3,A,55,2015-07-24 06:00:57.001,3679,3231,12,0.64,27.53,4.52,8.19
3977417692,3522,2015-07-24 07:59:59.000,7.8130580,52.4673457,114.1,3,A,99,2015-07-24 08:01:38.998,3686,3244,18,1.77,158.60,4.62,7.42
1477653909,3522,2015-07-24 10:00:00.000,,,,0,D,130,,3704,3344,32,,,,
4057265943,3522,2015-07-24 12:00:01.000,7.8141244,52.4681888,69.4,3,A,84,2015-07-24 12:01:26.000,3701,3325,29,1.18,292.95,6.92,15.36
3595339595,3522,2015-07-24 14:00:00.000,,,,0,D,130,,3703,3308,28,,,,
2493126940,3522,2015-07-24 15:59:59.000,7.8140817,52.4670657,73.3,3,A,114,2015-07-24 16:01:54.999,3698,3297,25,0.41,254.94,5.61,11.26
0355624874,3522,2015-07-24 18:00:01.000,7.8143625,52.4667513,101.0,3,A,85,2015-07-24 18:01:27.000,3691,3266,20,0.27,15.07,5.26,9.47
4161494650,3522,2015-07-25 03:59:58.000,7.8142337,52.4666555,92.1,3,A,56,2015-07-25 04:00:55.999,3688,3258,18,0.11,3.93,4.64,4.35
1299962994,3522,2015-07-25 06:00:00.000,7.8139477,52.4661695,110.9,3,A,84,2015-07-25 06:01:25.998,3676,3209,11,1.18,201.85,4.80,8.45
3299977731,3522,2015-07-25 08:00:00.000,,,,0,D,130,,3679,3237,16,,,,
1534446577,3522,2015-07-25 10:00:00.000,7.8136934,52.4659307,110.6,3,A,109,2015-07-25 10:01:50.998,3671,3206,10,1.73,237.24,5.59,12.29
0551817976,3522,2015-07-25 12:00:00.000,7.8138696,52.4667283,115.9,3,A,56,2015-07-25 12:00:56.998,3676,3194,15,0.14,5.24,4.99,5.63
2460148895,3522,2015-07-25 14:00:01.000,7.8145153,52.4661113,105.3,3,A,97,2015-07-25 14:01:39.000,3679,3209,15,1.11,179.57,4.56,8.45
1366539070,3522,2015-07-25 16:00:00.000,7.8145503,52.4660824,101.5,3,A,49,2015-07-25 16:00:50.001,3657,3173,7,0.15,38.01,4.62,5.89
2595082106,3522,2015-07-25 17:59:59.000,7.8145925,52.4663333,116.1,3,A,45,2015-07-25 18:00:44.999,3654,3166,6,0.13,15.73,3.73,3.58
1729220929,3522,2015-07-26 03:59:59.000,7.8145606,52.4661252,102.9,3,A,75,2015-07-26 04:01:14.998,3668,3171,7,0.32,157.94,5.75,8.96
0612290743,3522,2015-07-26 06:00:00.000,7.8145781,52.4662649,102.0,3,A,43,2015-07-26 06:00:44.999,3659,3195,8,0.85,354.55,4.46,6.40
1382044445,3522,2015-07-26 08:00:00.000,7.8135479,52.4649537,98.2,3,A,107,2015-07-26 08:01:47.998,3669,3203,10,0.68,36.70,4.06,6.66
2012477069,3522,2015-07-26 10:00:00.000,,,,0,D,130,,3686,3311,25,,,,
0627172308,3522,2015-07-26 12:00:01.000,7.8160281,52.4654310,120.2,3,A,102,2015-07-26 12:01:44.000,3692,3259,18,0.23,356.52,7.09,9.22
2450131049,3522,2015-07-26 13:59:59.000,7.8158349,52.4672251,109.1,3,A,108,2015-07-26 14:01:48.998,3696,3302,25,1.18,154.01,7.45,14.08
2932931956,3522,2015-07-26 16:00:00.000,7.8156353,52.4659976,104.9,3,A,102,2015-07-26 16:01:43.999,3691,3266,18,0.78,20.97,7.10,12.29
3308446012,3522,2015-07-26 18:00:00.000,7.8156822,52.4663196,147.5,3,A,55,2015-07-26 18:00:55.998,3673,3197,12,0.15,38.01,7.11,4.61
2872245833,3522,2015-07-27 04:00:00.000,7.8155556,52.4663477,109.2,3,A,109,2015-07-27 04:01:50.001,3681,3181,11,0.16,139.59,6.40,15.36
3189705005,3522,2015-07-27 06:00:00.000,7.8152391,52.4658372,63.3,3,A,43,2015-07-27 06:00:44.000,3657,3186,6,0.71,266.08,14.98,19.46
1174974626,3522,2015-07-27 07:59:59.000,7.8152107,52.4647506,108.6,3,A,55,2015-07-27 08:00:55.998,3666,3203,10,0.08,355.86,4.06,4.61
0768376038,3522,2015-07-27 10:00:00.000,,,,0,D,130,,3681,3249,20,,,,
3184252254,3522,2015-07-27 12:00:00.000,7.8136610,52.4649596,95.8,3,A,73,2015-07-27 12:01:14.999,3674,3214,13,0.57,68.16,6.73,14.34
1027334893,3522,2015-07-27 14:00:00.000,7.8142067,52.4656812,108.6,3,A,78,2015-07-27 14:01:19.999,3676,3232,16,0.87,355.86,8.08,17.92
2879901828,3522,2015-07-27 16:00:00.000,7.8138566,52.4646044,89.6,3,A,54,2015-07-27 16:00:55.998,3662,3200,7,0.17,346.69,4.65,5.12
3823799678,3522,2015-07-27 18:00:00.000,7.8117906,52.4636293,111.1,3,A,55,2015-07-27 18:00:55.999,3666,3194,12,0.95,2.62,4.74,4.86
